Unnamed: 0,post_url,num_likes,num_comments,caption,labels,engagement,e_lev,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,quartile
12,https://scontent-sea1-1.cdninstagram.com/vp/2956130b9b61b58b86cbcc0b00b6793e/5E67ADF0/t51.2885-15/fr/e15/s1080x1080/71292356_473781706562994_1959106644629996_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106,0.19900417504252357,0.0926196144689348,"photo by david guttenfelder @dguttenfelder | the bright lights of las vegas boulevard shine at night. today is world cities day. how will the cities of the future be powered? what will a renewable energy, carbon-free future look like? how can we get there? this photograph was made on day 6 of an ongoing @natgeo renewable energy road trip across the usa #roadtripto2070 #worldcitiesday","['metropolitan area', 'cityscape', 'urban area', 'metropolis', 'city', 'night', 'human settlement', 'landmark', 'architecture', 'town']",0.1351734386983703,1,0.015155232511460781,0.015198323875665665,0.015253182500600815,0.5684086084365845,0.015192124992609024,0.3707924783229828,2
13,https://scontent-sea1-1.cdninstagram.com/vp/7001b833780d07c86bbe406ecf01bdc6/5E5EC094/t51.2885-15/fr/e15/s1080x1080/75306170_111068363490166_6978694684331901542_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110,0.15371022112262256,0.04193226326703018,"photo by ivan kashinsky @ivankphoto | a man walks on the salar de uyuni, in bolivia, the world’s largest salt flat. this photo was part of book project in which karla gachet and i traveled from the equator to the southern tip of south america.","['sky', 'blue', 'cloud', 'horizon', 'sea', 'calm', 'ocean', 'landscape', 'beach', 'vacation']",0.08664344640926713,0,0.015195930376648903,0.015177316032350063,0.9239904284477234,0.015202878974378109,0.01524889376014471,0.015184571966528893,1
14,https://scontent-sea1-1.cdninstagram.com/vp/312adf4704b2cbe28a9b57ee35593678/5E4FAD1D/t51.2885-15/fr/e15/s1080x1080/67378801_138736117393813_4864674879816884476_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101,0.33129859285603835,0.13470547576991015,"photo by babak tafreshi @babaktafreshi | far from city lights, there is unrivaled joy in stargazing and photography under a natural dark sky. the telephoto view reveals the tail of constellation scorpius and two star clusters in the milky way. appearing in this this single-exposure photograph is my friend roger craig smith, renowned voice actor, and one of the many in the world who spend time under stars as their main hobby. known as amateur astronomers, they can be of any age, from teenagers to seniors, from any profession, culture, and country. some join together to form local astronomy clubs and some enjoy the solitude at dark. some are general hobbyists with a pair of binoculars or a simple camera, and some are dedicated observers discovering new objects in the sky. what is shared by all of them is a respect for the dark skies and the natural night environment that we are losing to light pollution. see ""our nights are getting brighter, and earth is paying the price"" on natgeo.com for more and follow me @babaktafreshi for the world at night photography. #saveournightsky #twanight #stargazing #astrophotography","['sky', 'night', 'astronomy', 'atmospheric phenomenon', 'star', 'astronomical object', 'constellation', 'space', 'science', 'photography']",0.21334272260436143,1,0.015221887268126011,0.6956028938293457,0.24336765706539154,0.01530537847429514,0.015272924676537514,0.015229243785142899,3
15,https://scontent-sea1-1.cdninstagram.com/vp/98c780a72ee4f5e980054c08914000d9/5E55554B/t51.2885-15/fr/e15/s1080x1080/72698472_403375553924983_8214613818354377830_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=107,0.30236400185557444,0.10920820213501267,"photo by jasper doest @jasperdoest | my cousin odette takes flamingo bob out for a swim or a stroll on the beach almost every week. she loves seeing bob in his natural environment, but realizes that he would never be able to survive out there. she rescued him almost three years ago after he flew against a hotel window on curaçao, and during the rehabilitation process she found that he suffered from a chronic foot condition and couldn't go back to the wild. however, the idea that the bird is playing an important role in flamingo conservation in the caribbean comforts her, and in the meantime they enjoy their weekly time off. follow @jasperdoest for more images of flamingo bob. #flamingo #prettyinpink #flamingobob #curacao","['bird', 'sky', 'wildlife', 'beak', 'organism', 'adaptation', 'stock photography', 'flamingo', 'photography', 'water bird']",0.18647052202323738,1,0.015371125191450119,0.015308030880987644,0.015288389287889004,0.015300223603844643,0.9233466982841492,0.015385514125227928,2
16,https://scontent-sea1-1.cdninstagram.com/vp/ea1c685d363dded211e37d51bbd7bd1c/5E587519/t51.2885-15/fr/e15/s1080x1080/72847784_2126882097621123_7519182217883505852_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103,0.15394835317767125,0.062437600798709775,"photo by sara hylton @sarahyltonphoto | a mother and her child at an afghan refugee settlement, on the outskirts of islamabad, pakistan, pause from their daily duties. this image was made in july 2018, in the lead-up to the federal elections. newly elected prime minister imran khan promised to grant citizenship to afghan refugees, but over a year later, citizenship is still off the table. for more stories follow me @sarahyltonphoto #refugees #afghanistan #pakistan",['art'],0.09904190175029437,0,0.08365567028522491,0.08340439200401306,0.08355671912431717,0.0833684504032135,0.08350621163845062,0.5825085639953613,1
17,https://scontent-sea1-1.cdninstagram.com/vp/01cc2ee4d02a4ec3083390cd20796da8/5E47AF40/t51.2885-15/fr/e15/s1080x1080/74898934_1388230824664698_5012593492047776024_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106,0.11624802845214165,0.04254665540281084,"photo by nichole sobecki @nicholesobecki | there’s something gorgeous to me about this moment of temporary flight. in this small apartment in zimbabwe’s first high-density township, mbare, three generations of women and children gather in the room where they study, laugh, and sleep. the mother and grandmother did laundry to support them all, but through a child's imagination this green washing pail had been transformed. gone were the suds and dirty clothes—this was an airplane going to a destination unknown. #highflyer #mbare #zimbabwe #women","['people', 'red', 'child', 'fun', 'adaptation', 'room', 'leisure', 'event', 'photography', 'vacation']",0.07202720462254317,0,0.5103832483291626,0.015242910012602806,0.015362823382019997,0.015331948176026344,0.42846813797950745,0.015210953541100025,0
18,https://scontent-sea1-1.cdninstagram.com/vp/9cb93dab694497107df898fe8366ca1b/5E4B3C7B/t51.2885-15/fr/e15/s1080x1080/74470867_556642878238268_8458314061162238733_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=1,0.11656162053502397,0.058981645034943554,"photo by karla gachet @kchete77 | yessenia aguayo prepares for her quinceañera (15th birthday) at her grandparents house in the province of los rios, ecuador, in 2008. for this celebration, her entire extended family pitched in and the whole town was invited. yessy grew up in hacienda la mariana, a tightly knit community that survives off their land. most of the people are blood related and inherited land from their parents. a quinceañera is a special celebration, a coming-of-age ritual. back in the day, it used to be a way to show off your daughter to possible suitors. things are starting to change for girls in the community. yessy finished school and went on to college, and in this way she became a role model for many of her younger cousins. #mocache #montubiopride","['dress', 'pink', 'lady', 'clothing', 'beauty', 'gown', 'skin', 'shoulder', 'bride', 'wedding dress']",0.08201363523497572,0,0.015573647804558277,0.01518288254737854,0.015184441581368446,0.01553541049361229,0.015171241946518421,0.9233524203300476,0
19,https://scontent-sea1-1.cdninstagram.com/vp/6f546add1fce2e8a27fafad335d251e8/5E57F8E7/t51.2885-15/e35/s1080x1080/70506189_138362024196622_8316699742293096084_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110,0.1278144425545075,0.05084094923584978,"photo by @jimrichardsonng // sponsored by @indigoag // piloting her 16-row combine with gps-guided precision, farmer annie dee brought in her 2019 corn harvest when i visited her alabama farm last month. mankind’s autumn harvest rituals have become huge technological spectacles as we struggle to feed our burgeoning world population. just as important—but harder to see—is what annie is doing with her soil: she’s using no-till agriculture. by reducing tillage (not plowing and leaving crop residue in place), she can actually help in capturing carbon from the atmosphere and sequestering it in the soil. for a long time, world agriculture has been depleting soil carbon and releasing it into the atmosphere. reversing that trend, especially on large-scale farms like annie’s, could be a big win all around. // @indigoag is unlocking agriculture’s potential to help reverse climate change. that’s the vision behind the terraton initiative, a global movement with the goal of using regenerative farming practices to take one trillion tons of carbon dioxide from the atmosphere. follow @terraton to see the progress.","['yellow', 'field', 'plant', 'soil']",0.08163034656331286,0,0.2600657641887665,0.0335809551179409,0.6052159667015076,0.03340626880526543,0.03426980599761009,0.033461231738328934,0
20,https://scontent-sea1-1.cdninstagram.com/vp/1b22302ea63d38c235878a20fbf4f409/5E65AE9C/t51.2885-15/fr/e15/s1080x1080/70520099_2357637627885812_7799197382049576325_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108,0.22222668934591,0.08240534521158129,"photo by @franslanting | “baobab trees are my all-time favourite. there’s something so unique and special about them—which is why i’ve been a bit cheeky and included them twice in my takeover today! this giant of the african forest is the tree of life, supporting everything from the largest mammals to the tiniest creatures. i especially love #lookingup and seeing them in botswana, where frans lanting has taken this beautiful picture.” –prince harry, the duke of sussex @sussexroyal

frans’s photograph was taken on kubu island in makgadikgadi pans, botswana.

please keep sharing your own #lookingup images from your own community, and at the end of the day the duke will be sharing some of his favourites on @sussexroyal instagram stories.
...
today, the duke of sussex @sussexroyal is guest-editing the @natgeo feed, in an effort to raise awareness around queens commonwealth canopy, in which almost 50 countries have dedicated indigenous forest for conservation or have committed to planting millions of new trees to combat climate change. 
the images being posted today are all ‘looking up’ at trees from below to highlight the vital role trees play in the earth’s ecosystem. post your images of trees, add #lookingup, and at the end of the day, the duke will share a selection of images that you post from across the world on @sussexroyal instagram stories","['tree', 'woody plant', 'branch', 'trunk', 'plant', 'adansonia', 'root', 'plant community', 'california live oak', 'rock']",0.13833388286531278,1,0.015226221643388271,0.3921474516391754,0.015403831377625465,0.01529242005199194,0.01524405088275671,0.5466859936714172,2
21,https://scontent-sea1-1.cdninstagram.com/vp/1667c613d7b50ef8e604342876bbe355/5E5D2D25/t51.2885-15/fr/e15/s1080x1080/72533660_151944839350114_2960490947012932657_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110,0.1025161589608783,0.030335611704170186,"photo by cory richards @coryrichards | every autumn hindu families across nepal worship the fearsome goddess durga during the dashain festival. durga demands a blood sacrifice, and on the main festival day an uncountable number of goats are exchanged for prosperity, safety, and a good meal.

buddhists celebrate their own festival on this same day, lighting butter lamps and saying prayers so that the animals may have safe passage through the afterlife and a more fortuitous rebirth.

we are #onassignment in the mustang region, looking at how traditional practices are adapting to modern-day pressures. roads, buddhism, monarchies, climate change, and goat herding are all connected. text by ben ayers @jetbutterflies.

#followme @coryrichards @jetbutterflies and our expedition team kyle daly, above the clouds, and abiral rai for more real-time images from #nepal","['games', 'metal']",0.05920783060685343,0,0.05570265278220177,0.05555650591850281,0.055673182010650635,0.055601004511117935,0.05555642768740654,0.7219102382659912,0
22,https://scontent-sea1-1.cdninstagram.com/vp/7e146c4ffe70a68895432a83f6a54438/5E493ADD/t51.2885-15/fr/e15/p1080x1080/73475370_1125440290990641_1909970589940625165_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109,0.31820194835317767,0.09208202135012672,"photo by drew rush @drewtrush | while we were in yellowstone national park this summer, we had a chance to look for wildlife every day. catching the sunrise as you watch a group of bull elk feed is something you'll never forget—no matter how many times you may be fortunate enough to see it. shot while on a student trip with @natgeoexpedtions. to see more wildlife images, follow along with photographer @drewtrush.","['wildlife', 'elk', 'reindeer', 'antler', 'barren ground caribou', 'deer', 'horn', 'morning', 'sky', 'organism']",0.1825299921513471,1,0.015173444524407387,0.923949658870697,0.015280366875231266,0.015203353017568588,0.015201211906969547,0.01519191823899746,2
23,https://scontent-sea1-1.cdninstagram.com/vp/62622573db610bbb27ba451ed32fd4c9/5E5ED433/t51.2885-15/e35/p1080x1080/70241560_177335836780232_1637244966778085644_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108,0.8165801762795732,0.5140158205974964,"photo by george steinmetz @geosteinmetz | the ""prow"" of mt. roraima, one of the most spectacular tepuis in canaima national park, straddles the border of venezuela, guyana, and brazil. over 7,000 feet tall, it's a remnant of the supercontinent gondwana, and was fictionalized in the movie ""up."" the heavily eroded limestone plateau is home to endemic varieties of carnivorous plants and animals. with thanks to francisco salas roche for the offer to fly me around his native land.  to explore more of our world from above, follow @geosteinmetz. #unescoworldheritage #tepuis","['mountainous landforms', 'cliff', 'formation', 'escarpment', 'rock', 'mountain', 'geology', 'geological phenomenon', 'sky', 'klippe']",0.6350415628703272,1,0.015166953206062317,0.015232298523187637,0.015329399146139622,0.015315995551645756,0.3022591769695282,0.6366962194442749,3
24,https://scontent-sea1-1.cdninstagram.com/vp/5b17ef6b15bb4b801fc6b28440947ed3/5E55DFEF/t51.2885-15/fr/e15/s1080x1080/67878742_162022074951216_1814196080996048913_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=100,0.3292846760476264,0.12203363796943399,"photo by dina litovsky @dina_litovsky | three people walk toward the temple of transition at the burning man festival in black rock city, nevada. the annual event attended by over 70,000 people and known for its psychedelic dance parties and elaborate art installations, features a different, larger-than-life temple each year. on the last day of burning man, the temple is burned to the ground in solemn silence. i've attended the festival over the years, and this magnificent structure from 2011 remains my favorite. for more images, follow me @dina_litovsky","['atmospheric phenomenon', 'mist', 'fog', 'landmark', 'haze', 'sky', 'atmosphere', 'tourism', 'architecture', 'landscape']",0.20493405320071095,1,0.015191090293228626,0.015212706290185452,0.01540287770330906,0.9237341284751892,0.015246548689901829,0.015212646685540676,3
25,https://scontent-sea1-1.cdninstagram.com/vp/c351651a22e1ecec88d5c33605d6de09/5E531BCF/t51.2885-15/fr/e15/s1080x1080/69693751_186027439092134_7958439102289727938_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=102,0.43951260244317303,0.16312111204976576,photo by thomas peschak @thomaspeschak | watching an epic aldabra sunset in the company of reef sharks is an intensely magical experience. this is a truly timeless land and seascape at the western edge of the indian ocean. remote islands make me happy and fuel my creativity like nothing else. for more photographs from some of the wildest islands on our planet follow @thomaspeschak,"['sky', 'water', 'sea', 'horizon', 'ocean', 'dolphin', 'sunset', 'calm', 'evening', 'sunrise']",0.27367770820712867,1,0.015159165486693382,0.015190493315458298,0.9241051077842712,0.015187856741249561,0.01517914142459631,0.015178226865828037,3
26,https://scontent-sea1-1.cdninstagram.com/vp/a198887fa68d126982ca92eb55a4e154/5E5F0A0D/t51.2885-15/fr/e15/p1080x1080/69568571_495441347924652_321760199879159951_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=100,0.17022359672181847,0.04815298364180939,"photo by michael christopher brown @michaelchristopherbrown | palestinian farmers use a threshing machine to remove wheat seeds from stalks near as-sawiya, a west bank village. almost entirely dependent on agriculture, the primary crops grown around this village are wheat, olives, grapes, figs, and beans. the area has been inhabited for well over 1,000 years, as potsherds from the 8th and 7th century b.c.e. have been found here. for more, follow @michaelchristopherbrown.","['sky', 'stock photography', 'photography', 'monochrome', 'black-and-white']",0.09698122887381302,0,0.028048647567629814,0.027995867654681206,0.6790580749511719,0.027937667444348335,0.028024571016430855,0.20893515646457672,1
27,https://scontent-sea1-1.cdninstagram.com/vp/6fb7b3df9a276a1451f5a75e9f952d08/5E4D4DF6/t51.2885-15/fr/e15/s1080x1080/72967606_179272379792491_4550613646076775057_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=107,0.3145006958404206,0.2265571000691191,"photo by ami vitale @amivitale | mary lengees, one of the first female elephant keepers at reteti elephant sanctuary in northern kenya, caresses suyian, the first resident. the dedicated keepers here provide round-the-clock care to the most vulnerable elephants to ensure the best outcomes, staying with them throughout the night. mary is a trailblazer and an inspiration to me and to all who know her. she is one of the very first indigenous samburu keepers in all of africa. although the idea of women working outside of the home is new here, the community has embraced the program. when the seven women keepers return to their homes, the people in their villages rush to them to hear news about the elephants in their care. 
follow @amivitale and @r.e.s.c.u.e to get involved and support this crucial work.
@conservationorg @thephotosociety @natgeoimagecollection #protectelephants #elephants #stoppoaching #kenya #worthmorealive

nat geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. for a week, all of our posts and stories on @natgeo were photographed by women, about women. use #natgeowomenofimpact to share how a woman in your life has empowered you.","['human', 'tree', 'adaptation', 'plant', 'rock', 'art']",0.2617345383776397,1,0.8789247274398804,0.024193350225687027,0.024092311039566994,0.023957693949341774,0.024653160944581032,0.024178767576813698,3
